date, time, filename, Aerobic Decoupling, Activities, Duration, Time Moving, Time Carrying (Est), Elevation Gain Carrying (Est), Distance, Distance Swim, Climb Rating, Athlete Weight, Athlete Bodyfat, Athlete Lean Weight, Athlete Bodyfat Percent, Elevation Gain, Elevation Loss, Work, Average Speed, Pace, Pace Swim, Average Power, Average SmO2, Average tHb, Average aPower, Nonzero Average Power, Average Heart Rate, Average Core Temperature, Heartbeats, HrPw Ratio, Workbeat stress, Watts:RPE Ratio, Power Percent of Max, HrNp Ratio, Average Cadence, Average Temp, Max Power, Max SmO2, Max tHb, Min SmO2, Min tHb, Max Heartrate, Max Core Temperature, Max Speed, Max Cadence, Max Temp, 95% Heartrate, VAM, Effect of Altitude, Gradient, Average Power Variance, Max Power Variance, Average Left Torque Effectiveness, Average Right Torque Effectiveness, Average Left Pedal Smoothness, Average Right Pedal Smoothness, Average Left Pedal Center Offset, Average Right Pedal Center Offset, Average Left Power Phase Start, Average Right Power Phase Start, Average Left Power Phase End, Average Right Power Phase End, Average Left Peak Power Phase Start, Average Right Peak Power Phase Start, Average Left Peak Power Phase End, Average Right Peak Power Phase End, Average Left Power Phase Length, Average Right Power Phase Length, Average Left Peak Power Phase Length, Average Right Peak Power Phase Length, Calories (HR), Aerobic TISS, Anaerobic TISS, Critical Power, xPower, Relative Intensity, BikeScore, Skiba VI, TISS Aerobicity, Response Index, axPower, aPower Relative Intensity, aBikeScore, Skiba aVI, aPower Response Index, NP, IF, TSS, VI, Efficiency Factor, TSS per hour, aNP, aIF, aTSS, aVI, aPower Efficiency Factor, aTSS per hour, Daniels Points, Daniels EqP, LNP, RTP, xPace, IWF, GOVSS, H1 Time in Zone, H2 Time in Zone, H3 Time in Zone, H4 Time in Zone, H5 Time in Zone, H6 Time in Zone, H7 Time in Zone, H8 Time in Zone, H1 Percent in Zone, H2 Percent in Zone, H3 Percent in Zone, H4 Percent in Zone, H5 Percent in Zone, H6 Percent in Zone, H7 Percent in Zone, H8 Percent in Zone, Left/Right Balance, P1 Time in Pace Zone, P2 Time in Pace Zone, P3 Time in Pace Zone, P4 Time in Pace Zone, P5 Time in Pace Zone, P6 Time in Pace Zone, P7 Time in Pace Zone, P8 Time in Pace Zone, P9 Time in Pace Zone, P10 Time in Pace Zone, P1 Percent in Pace Zone, P2 Percent in Pace Zone, P3 Percent in Pace Zone, P4 Percent in Pace Zone, P5 Percent in Pace Zone, P6 Percent in Pace Zone, P7 Percent in Pace Zone, P8 Percent in Pace Zone, P9 Percent in Pace Zone, P10 Percent in Pace Zone, MMP Percentage, Power Zone, Fatigue Index, Pacing Index, 1 sec Peak Power, 5 sec Peak Power, 10 sec Peak Power, 15 sec Peak Power, 20 sec Peak Power, 30 sec Peak Power, 1 min Peak Power, 2 min Peak Power, 3 min Peak Power, 5 min Peak Power, 8 min Peak Power, 10 min Peak Power, 20 min Peak Power, 30 min Peak Power, 60 min Peak Power, 90 min Peak Power, 1 min Peak Power HR, 5 min Peak Power HR, 10 min Peak Power HR, 20 min Peak Power HR, 30 min Peak Power HR, 60 min Peak Power HR, 10 sec Peak Pace, 15 sec Peak Pace, 20 sec Peak Pace, 30 sec Peak Pace, 1 min Peak Pace, 2 min Peak Pace, 3 min Peak Pace, 5 min Peak Pace, 8 min Peak Pace, 10 min Peak Pace, 20 min Peak Pace, 30 min Peak Pace, 60 min Peak Pace, 90 min Peak Pace, 10 sec Peak Pace Swim, 15 sec Peak Pace Swim, 20 sec Peak Pace Swim, 30 sec Peak Pace Swim, 1 min Peak Pace Swim, 2 min Peak Pace Swim, 3 min Peak Pace Swim, 5 min Peak Pace Swim, 8 min Peak Pace Swim, 10 min Peak Pace Swim, 20 min Peak Pace Swim, 30 min Peak Pace Swim, 60 min Peak Pace Swim, 90 min Peak Pace Swim, L1 Sustained Time, L2 Sustained Time, L3 Sustained Time, L4 Sustained Time, L5 Sustained Time, L6 Sustained Time, L7 Sustained Time, L8 Sustained Time, L9 Sustained Time, L10 Sustained Time, xPower Swim, STP, xPace Swim, SRI, SwimScore, TriScore, L1 Time in Zone, L2 Time in Zone, L3 Time in Zone, L4 Time in Zone, L5 Time in Zone, L6 Time in Zone, L7 Time in Zone, L8 Time in Zone, L9 Time in Zone, L10 Time in Zone, L1 Percent in Zone, L2 Percent in Zone, L3 Percent in Zone, L4 Percent in Zone, L5 Percent in Zone, L6 Percent in Zone, L7 Percent in Zone, L8 Percent in Zone, L9 Percent in Zone, L10 Percent in Zone, TRIMP Points, TRIMP(100) Points, TRIMP Zonal Points, Session RPE, 1 sec Peak WPK, 5 sec Peak WPK, 10 sec Peak WPK, 15 sec Peak WPK, 20 sec Peak WPK, 30 sec Peak WPK, 1 min Peak WPK, 5 min Peak WPK, 10 min Peak WPK, 20 min Peak WPK, 30 min Peak WPK, 60 min Peak WPK, Estimated VO2MAX, Watts Per Kilogram, Minimum W' bal, Max W' Expended, W'bal Matches, Maximum W'bal Match, W'bal TAU, W' Work, W' Power, W1 W'bal Low Fatigue, W2 W'bal Moderate Fatigue, W3 W'bal Heavy Fatigue, W4 W'bal Severe Fatigue, Below CP Work
03/08/17,18:00:03,2017_03_08_18_00_03.json,3.73072,1,4412,4000,0,0,0.19452,194.52,0,65,0,0,0,0,3.4,872.733,70.0272,0.85681,0.08568,218.183,0,0,224.823,218.183,143.915,37.9307,9594.3,1.51606,83.7326,0,21.8183,1.86437,84.7373,21.0568,403,0,0,0,0,181,38.5076,1.98,108,22,174,0,2.95351,0,12.8414,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.344,68.6538,0.07644,305,257.321,0.84367,87.0751,1.17938,99.8888,1.78801,265.149,0.86934,92.4537,1.21526,1.8424,268.31,0.8797,85.9867,1.22975,1.86437,70.1614,276.472,0.90647,91.2978,1.26715,1.92109,74.495,61.9819,263.589,0,0,0,0,0,437,1821,1156,586,0,0,0,0,9.90481,41.2738,26.2013,13.282,0,0,0,0,44.9612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9891,2.83907,97.0223,54.1398,403,398.6,396.5,394.667,395.6,391.867,385.85,374.4,369.167,363.667,319.492,293.058,243.937,219.867,208.188,0,175.15,168.277,151.608,153.329,146.661,148.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,652,269,0,0,0,0,0,0,0,0,0,87.0751,1518,773,127,745,559,278,0,0,0,0,34.4062,17.5204,2.87851,16.8858,12.67,6.301,0,0,0,0,102.109,65.084,82.5933,0,6.2,6.13231,6.1,6.07179,6.08615,6.02872,5.93615,5.59487,4.50859,3.75287,3.38256,3.20289,67.4246,3.35667,2.08304,89.5848,5,17.854,422,43.88,10.97,3800,317,243,52,828.853
03/09/17,15:44:22,2017_03_09_15_44_22.json,15.7113,1,3714,3615,0,0,0.18605,186.05,0.05504,65,0,0,0,3.2,0,761.603,39.3988,1.52289,0.15229,210.62,0,0,216.99,211.263,144.82,37.8993,8727.82,1.45436,66.4713,0,21.062,1.95527,90.1849,21.8053,505,0,0,0,0,178,38.5799,2.3184,113,23,174,3.10178,2.93537,1.71997,25.0616,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.746,70.7507,0.63718,305,265.805,0.87149,78.3546,1.26201,99.1074,1.83541,273.845,0.89785,83.1665,1.30018,1.89093,283.162,0.9284,86.5758,1.34442,1.95527,83.9184,291.729,0.95649,91.8935,1.38509,2.01442,89.0729,59.5115,267.608,0,0,0,0,0,537,1227,1197,655,0,0,0,0,14.4588,33.0372,32.2294,17.636,0,0,0,0,43.3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0869,2.71509,97.8218,41.707,505,480.2,472.8,467.533,463.5,459.367,452.917,340.475,339.056,337.453,336.637,335.99,259.475,237.098,208.465,0,166.55,172.473,168.417,150.943,149.698,145.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,756,493,0,0,0,0,0,0,0,0,0,78.3546,1992,345,16,81,702,418,62,0,0,0,53.6349,9.28918,0.4308,2.18094,18.9015,11.2547,1.66936,0,0,0,94.1648,60.0204,76.3233,0,7.76923,7.38769,7.27385,7.19282,7.13077,7.06718,6.96795,5.19159,5.16908,3.99192,3.64766,3.20716,63.0692,3.24031,-1.106,105.53,9,21.105,403,80.678,22.3114,2066,892,510,246,680.925
03/10/17,10:19:30,2017_03_10_10_19_30.json,-1.76706,1,3733,3608,0,0,0,0,0,65,0,0,0,0,0,549.98,0,0,0,152.433,0,0,153.251,152.433,121.908,37.5573,7330.72,1.2504,40.3175,0,15.2433,1.25928,87.8672,20.133,211,0,0,0,0,137,37.8829,0,101,21,132,0,0.53343,0,6.18722,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.524,18.3768,0,305,151.064,0.49529,25.4378,0.99102,100,1.23917,151.874,0.49795,25.7112,0.99633,1.24581,153.516,0.50333,25.3907,1.0071,1.25928,24.486,154.339,0.50603,25.6636,1.0125,1.26603,24.7492,6.24848,152.406,0,0,0,0,0,1678,1930,0,0,0,0,0,0,44.9504,51.701,0,0,0,0,0,0,45.9615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0795,1.9,48.8152,72.2434,211,192.6,186.1,183.733,180.3,176.933,176.033,174.783,173.506,170.733,163.965,162.613,158.424,157.168,147.461,0,132.267,132.093,124.327,123.715,123.108,122.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4378,3052,556,0,0,0,0,0,0,0,0,81.7573,14.8942,0,0,0,0,0,0,0,0,54.7882,34.9219,60.5533,0,3.24615,2.96308,2.86308,2.82667,2.77385,2.72205,2.70821,2.62667,2.50174,2.43729,2.41797,2.26863,35.368,2.34513,20,0,0,0,428,0,0,3733,0,0,0,549.98
03/11/17,11:17:15,2017_03_11_11_17_15.json,3.90573,1,5865,5434,0,0,0,0,0,65,0,0,0,3.2,3.4,1243.31,0,0,0,228.801,0,0,228.804,228.928,151.175,38.2286,13691.4,1.51349,170.227,0,22.8801,1.73234,83.4187,17.4483,354,0,0,0,0,175,38.9934,0,109,21,172,1.96419,0.001,0,9.6696,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.82,91.6229,0.01577,305,257.243,0.84342,112.79,1.12431,99.9828,1.70162,257.246,0.84343,112.792,1.12432,1.70164,261.887,0.85865,111.287,1.1446,1.73234,68.3092,261.89,0.85865,111.289,1.14462,1.73236,68.3106,80.237,260.429,0,0,0,0,0,217,2054,1464,1699,0,0,0,0,3.69991,35.0213,24.9616,28.9685,0,0,0,0,44.8154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.636,3.01742,92.0904,64.6332,354,349,346.6,346.333,346.35,344.7,342.7,339.617,338.422,335.127,305.542,304.925,302.595,272.365,229.101,220.721,159.75,166.48,164.288,166.742,161.828,159.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,2846,309,0,0,0,0,0,0,0,0,0,0,112.79,1966,239,399,2509,321,0,0,0,0,0,33.5209,4.07502,6.80307,42.7792,5.47315,0,0,0,0,0,162.773,103.751,126.825,0,5.44615,5.36923,5.33231,5.32821,5.32846,5.30308,5.27231,5.15579,4.69115,4.65531,4.19023,3.52463,62.6826,3.52002,10.8751,45.6243,1,9.106,493,12.498,2.29996,5650,215,0,0,1230.81
03/17/17,16:49:40,2017_03_17_16_49_40.json,14.3641,1,5762,4197,0,0,0.19674,196.74,1.43458,65,0,0,0,16.8,0,872.812,708.264,0.08471,0.00847,200.97,0,0,206.931,208.508,146.983,38.0739,10617,1.3673,92.6669,0,20.097,1.74613,85.4394,21.0283,348,0,0,0,0,180,38.7738,1.62,103,22,178,10.4964,2.88089,8.53919,9.08607,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.552,65.0431,0.01838,305,250.966,0.82284,87.4915,1.24877,99.9717,1.70745,258.396,0.8472,92.769,1.28575,1.758,256.65,0.84148,85.4222,1.27706,1.74613,53.3704,264.263,0.86644,90.5652,1.31494,1.79792,56.5836,59.2372,257.507,0,0,0,0,0,453,1968,536,1386,0,0,0,0,7.86185,34.1548,9.30233,24.0541,0,0,0,0,44.9526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4357,2.55688,96.2644,57.75,348,343.6,340.6,339,338.2,337.733,337.083,334.55,332.75,330.38,328.281,327.88,289.391,236.504,221.504,150.679,169.917,165.75,169.828,162.689,155.192,153.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,908,0,0,0,0,0,0,0,0,0,0,87.4915,1864,639,13,1126,701,0,0,0,0,0,32.3499,11.0899,0.22562,19.5418,12.1659,0,0,0,0,0,114.696,73.1066,99.795,0,5.35385,5.28615,5.24,5.21538,5.20308,5.1959,5.1859,5.08277,5.04431,4.45217,3.63853,3.40775,61.8939,3.09185,2.559,87.205,1,17.423,385,20.905,4.81349,4961,283,265,253,851.908
03/18/17,13:44:15,2017_03_18_13_44_15.json,4.67671,1,5925,5399,0,0,0.2166,216.6,0.80443,65,0,0,0,13.2,0,1281.9,0.13161,455.91,45.5909,237.038,0,0,244.294,237.962,153.65,38.2634,13849,1.54272,177.53,0,23.7038,1.76715,85.3921,18.6292,346,0,0,0,0,179,38.9021,0,103,20,176,8.02025,2.97009,6.09418,9.40051,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251.5,100.16,0.02661,305,264.349,0.86672,122.738,1.11522,99.9734,1.72047,272.435,0.89323,130.383,1.14933,1.77309,271.522,0.89024,119.054,1.14548,1.76715,72.3369,279.839,0.91751,126.459,1.18057,1.82128,76.8361,92.2062,270.077,0,0,0,0,0,16,2326,1343,1723,0,0,0,0,0.27004,39.2574,22.6667,29.0802,0,0,0,0,44.3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5982,3.19648,94.5087,68.5082,346,342.2,338.9,337.333,336.6,335.8,334,330.017,326.806,323.627,321.831,321.382,298.573,259.872,232.117,223.279,165.8,166.137,172.542,163.589,153.55,157.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,1543,945,0,0,0,0,0,0,0,0,0,0,122.738,1507,1046,38,1834,983,0,0,0,0,0,25.4346,17.654,0.64135,30.9536,16.5907,0,0,0,0,0,170.607,108.744,127.177,0,5.32308,5.26462,5.21385,5.18974,5.17846,5.16615,5.13846,4.97887,4.94433,4.59344,3.99803,3.57103,60.7718,3.64674,5.484,72.58,2,14.489,431,31.236,5.77589,4501,843,581,0,1250.67
03/19/17,12:18:33,2017_03_19_12_18_33.json,22.0803,1,4626,4370,0,0,0.14888,148.88,0,65,0,0,0,0,3.2,1000.17,0.11586,517.867,51.7867,228.14,0,0,234.281,228.923,149.783,38.0961,10944.2,1.52313,109.46,0,22.814,1.71525,88.9954,17.0105,341,0,0,0,0,178,38.7037,0,105,18,176,0,2.6211,0,9.87298,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.513,70.925,0.00945,305,251.763,0.82545,87.5562,1.10355,99.9867,1.68085,258.545,0.84769,92.3369,1.13327,1.72613,256.916,0.84235,86.4072,1.12613,1.71525,67.243,263.836,0.86504,91.1248,1.15647,1.76145,70.9142,59.6745,255.389,0,0,0,0,0,163,2046,1042,1133,0,0,0,0,3.52356,44.2283,22.5249,24.492,0,0,0,0,43.5181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3366,3.00304,95.3079,66.9032,341,319.4,316.8,315.8,315.05,314.633,312.1,310.233,309.45,308.227,307.781,307.42,304.277,295.913,235.428,0,161.833,160.517,162.662,166.056,166.358,152.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,1578,0,0,0,0,0,0,0,0,0,0,0,87.5562,1011,1296,50,1978,49,0,0,0,0,0,21.8547,28.0156,1.08085,42.7583,1.05923,0,0,0,0,0,126.995,80.9462,98.5617,0,5.24615,4.91385,4.87385,4.85846,4.84692,4.84051,4.80154,4.74195,4.72954,4.68118,4.55251,3.62197,58.2131,3.50985,15.846,20.7699,1,2.825,488,5.674,1.29425,4626,0,0,0,994.492
03/20/17,16:18:43,2017_03_20_16_18_43.json,-4.30266,1,3971,3822,31,0,28.9257,28925.7,7.32166,65,0,0,0,460.2,466.8,785.703,27.2527,2.20162,0.22016,205.091,0,0,210.691,224.039,140.109,37.8441,8943.6,1.4638,70.2702,0,20.5091,1.79242,87.9009,19.2835,570,0,0,0,0,176,38.4285,72.2124,118,21,169,417.205,2.65775,1.59097,55.577,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.882,58.9215,0.5224,305,241.885,0.79307,69.3773,1.17941,99.1212,1.72641,248.425,0.81451,73.1796,1.21129,1.77309,251.134,0.82339,72.1473,1.2245,1.79242,65.4068,257.919,0.84564,76.0989,1.25759,1.84085,68.9892,43.6368,244.211,0,0,0,0,0,339,2420,864,208,0,0,0,0,8.53689,60.9418,21.7577,5.23798,0,0,0,0,45.0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5618,2.62444,98.2456,35.9809,570,564.2,559.9,545,519.45,484.433,462.45,435.908,423.456,377.998,309.026,282.148,244.616,225.861,205.916,0,170.2,168.097,151.095,145.134,144.295,142.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,29,274,0,0,0,0,0,0,0,0,0,69.3773,1122,1148,775,365,156,220,45,0,0,0,28.2549,28.9096,19.5165,9.19164,3.92848,5.54017,1.13322,0,0,0,89.5414,57.0735,73.665,0,8.76923,8.68,8.61385,8.38462,7.99154,7.45282,7.11462,5.81536,4.34074,3.76333,3.47479,3.16793,69.8059,3.15525,-6.63921,133.196,1,26.066,461,35.7315,9.32694,3590,121,60,200,749.972
03/22/17,17:31:41,2017_03_22_17_31_41.json,-7.31616,1,7204,5804,13,3.4,51.1807,51180.7,6.87537,65,0,0,0,593.2,590.4,1202.65,31.7838,1.88775,0.18878,206.818,0,0,211.433,238.668,145.505,38.1512,14077.6,1.42139,169.304,0,20.6818,1.83967,90.0265,10.9092,1024,0,0,0,0,182,38.9119,69.102,136,19,174,296.435,2.18271,1.15903,79.7722,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226.57,113.53,4.79288,305,248.948,0.81622,120.178,1.2037,95.9493,1.71093,254.322,0.83384,125.442,1.22969,1.74786,267.681,0.87764,124.418,1.29428,1.83967,62.1744,273.472,0.89663,129.859,1.32228,1.87947,64.8934,80.0653,256.038,0,0,0,0,0,1096,1623,1953,1143,0,0,0,0,15.2138,22.5292,27.1099,15.8662,0,0,0,0,44.0497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6307,2.65276,99.1211,20.1971,1024,976,925.8,843.4,793.7,698.833,554.217,460.45,408.539,335.607,312.227,306.397,300.049,256.554,216.157,197.926,178.75,165.963,166.73,167.888,158.377,160.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,187,271,180,0,0,0,0,0,0,0,0,120.178,2076,1125,867,728,454,367,198,0,0,0,28.8173,15.6163,12.035,10.1055,6.30205,5.09439,2.74847,0,0,0,153.505,97.8435,123.355,0,15.7538,15.0154,14.2431,12.9754,12.2108,10.7513,8.52641,5.16318,4.71379,4.61614,3.94698,3.3255,62.7623,3.18182,-3.47506,117.375,12,19.521,403,100.98,17.3654,5240,424,729,811,1101.67
03/23/17,18:19:37,2017_03_23_18_19_37.json,10.3843,1,5811,5406,0,0,0.25395,253.95,0.04032,65,0,0,0,3.2,0,1308.89,28.5694,2.10015,0.21002,241.895,0,0,249.259,242.387,149.977,38.2097,13525.4,1.61288,177.033,0,24.1895,1.85576,86.0827,16.5147,561,0,0,0,0,176,38.8245,2.0916,103,19,173,1.98245,2.95464,1.26009,13.5744,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203.22,107.664,0.69639,305,268.153,0.87919,124.771,1.10855,99.3573,1.78797,276.322,0.90597,132.489,1.14232,1.84243,278.321,0.91253,125.161,1.15059,1.85576,77.5389,286.8,0.94033,132.902,1.18564,1.91229,82.3349,96.4552,273.047,0,0,0,0,0,20,2406,2138,847,0,0,0,0,0.34417,41.4042,36.7923,14.5758,0,0,0,0,43.5992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.888,3.30206,98.2175,43.1185,561,549.2,545.2,542.867,537.7,531.267,411.533,360.583,336.867,334.91,328.331,310.888,308.057,302.568,237.653,232.152,150.033,163.117,159.613,162.995,164.039,155.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,2178,583,0,78,0,0,0,0,0,0,0,0,124.771,1458,1059,105,1950,722,49,68,0,0,0,25.0904,18.2241,1.80692,33.557,12.4247,0.84323,1.17019,0,0,0,157.766,100.56,115.403,0,8.63077,8.44923,8.38769,8.35179,8.27231,8.17333,6.33128,5.15246,4.7829,4.73933,4.65489,3.65621,62.6466,3.72146,7.25937,63.7032,6,12.653,455,46.743,8.63851,4289,1408,114,0,1262.15
03/24/17,12:16:43,2017_03_24_12_16_43.json,-1.64217,1,4028,3638,0,0,0.14392,143.92,0.07115,65,0,0,0,3.2,0,670.405,0.12863,466.463,46.6463,184.278,0,0,189.938,184.278,132.518,37.7133,8035.02,1.39059,53.8672,0,18.4278,1.39209,86.3521,21.8697,220,0,0,0,0,144,38.1761,0,96,22,138,2.85998,2.97958,2.22346,6.2986,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.094,27.9824,0,305,178.391,0.58489,37.8775,0.96805,100,1.34616,183.858,0.60281,40.2449,0.99772,1.38742,184.477,0.60484,36.9698,1.00108,1.39209,33.0415,190.143,0.62342,39.2754,1.03182,1.43484,35.1021,12.9762,182.577,0,0,0,0,0,41,3597,0,0,0,0,0,0,1.01787,89.2999,0,0,0,0,0,0,45.2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6999,2.28325,49.5455,83.7629,220,206.8,202.5,202.533,201.5,200.2,198.117,196.55,196.406,195.22,189.996,189.058,186.523,177.692,167.748,0,133,134.143,135.29,132.449,133.708,132.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8775,140,3498,0,0,0,0,0,0,0,0,3.47567,86.8421,0,0,0,0,0,0,0,0,71.4919,45.5688,66.56,0,3.38462,3.18154,3.11538,3.1159,3.1,3.08,3.04795,3.00338,2.90859,2.86958,2.73372,2.58074,39.4365,2.83505,20,0,0,0,452,0,0,4028,0,0,0,670.405
03/25/17,11:41:19,2017_03_25_11_41_19.json,13.5258,1,12418,10992,17,0,114.374,114374,5.38232,65,0,0,0,784.6,792.6,2241.88,37.4792,1.60089,0.16009,198.52,0,0,198.954,236.311,151.396,38.5641,28492.7,1.31126,638.774,0,19.852,1.69751,94.0753,28.6867,1056,0,0,0,0,187,39.1959,69.012,150,32,175,227.457,0.2183,0.686,111.56,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485.71,246.17,20.2397,305,240.505,0.78854,197.041,1.21149,92.4028,1.58858,241.016,0.79022,197.878,1.21406,1.59196,256.997,0.84261,222.722,1.29457,1.69751,64.5674,257.529,0.84436,223.646,1.29725,1.70103,64.8352,122.52,242.749,0,0,0,0,0,580,4343,4161,2207,2,0,0,0,4.67064,34.9734,33.5078,17.7726,0.01611,0,0,0,42.9407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.39,2.51672,99.5265,18.7992,1056,967.2,909.9,830.467,752.5,749.1,581.1,397.45,344.606,313.72,287.325,275.937,271.694,257.166,244.985,226.615,175.983,174.403,171.292,170.482,168.957,165.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,469,332,0,0,0,0,0,0,0,0,197.041,4955,1978,1231,977,728,791,633,0,0,0,39.9018,15.9285,9.91303,7.86761,5.86246,6.36979,5.09744,0,0,0,330.842,210.878,245.275,0,16.2462,14.88,13.9985,12.7764,11.5769,11.5246,8.94,4.82646,4.24518,4.17991,3.95641,3.769,59.1258,3.05415,-3.70575,118.529,34,15.441,403,278.207,24.6353,7625,3679,970,144,1963.68
03/26/17,12:24:12,2017_03_26_12_24_12.json,18.6687,1,3801,3581,1,0,37.2618,37261.8,0.63317,65,0,0,0,153.6,152.2,877.322,37.5014,1.59994,0.15999,234.704,0,0,235.137,267.069,155.709,38.0619,9700.67,1.50732,85.1061,0,23.4704,1.91008,99.3379,10.0409,1004,0,0,0,0,183,38.7683,61.8444,127,11,176,145.478,0.18444,0.41222,108.425,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.616,110.183,10.7676,305,280.313,0.91906,88.268,1.19433,91.0975,1.80024,280.836,0.92077,88.5975,1.19655,1.80359,297.417,0.97514,98.7346,1.2672,1.91008,93.5134,297.975,0.97697,99.1055,1.26958,1.91367,93.8647,74.5573,283.79,0,0,0,0,0,301,499,2133,805,0,0,0,0,7.91897,13.1281,56.1168,21.1786,0,0,0,0,43.3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9961,3.14573,99.502,23.3769,1004,895,806.7,784.667,747.35,621.833,470.933,389.525,343.128,323.293,305.846,293.297,279.755,275.577,243.701,0,175.217,164.573,166.005,165.618,162.619,157.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,55,330,375,232,0,0,0,0,0,0,0,0,88.268,1322,541,415,422,347,392,299,0,0,0,34.7803,14.2331,10.9182,11.1023,9.12918,10.3131,7.86635,0,0,0,118.262,75.3801,83.1567,0,15.4461,13.7692,12.4108,12.0718,11.4977,9.56667,7.24513,4.97374,4.51226,4.30392,4.23964,3.74924,60.7164,3.61082,0.38504,98.0748,17,15.473,427,135.859,36.3454,931,1570,979,321,741.463
